Actual_1,Actual_2,Actual_3,Actual_4,Actual_5,Predicted_1,Predicted_2,Predicted_3,Predicted_4,Predicted_5
4.389,5.409,24.965,10.593,14.372,4.61174429243113,6.83704350312558,27.1928304205846,12.4888750879925,14.8606042105037
5.177,6.337,26.83,10.833,15.997,4.99695292690016,6.5978465255156,29.9670697866822,12.071353510396,16.0092867149034
5.016,6.19,27.16,11.631,15.53,5.06837535127815,6.24859226887881,27.7073430537843,12.2945674386674,16.4627748603353
5.274,6.357,27.608,11.603,16.004,4.99072773077165,6.19154683802671,27.8717977840949,12.2539712014743,16.5316485337621
4.442,5.664,26.886,10.423,16.462,4.48422162423529,6.13257140369218,26.44657270759,11.2145868409622,15.647717095067
5.428,6.928,29.213,14.856,14.356,5.5185998543267,6.68295757467161,28.1548935480344,13.3121681534148,15.993946554803
4.317,5.309,24.604,10.612,13.992,4.62008458703784,5.71419766887946,24.5247344240772,11.6731048959127,14.3698674868293
4.047,5.047,23.099,9.117,13.982,4.74225828712567,5.71673733867155,24.2102288045777,12.0375856249643,14.2219866865835
4.681,5.705,23.789,10.131,13.658,4.35933770660517,5.60408788588159,25.3142131856389,10.5081483217865,14.6593455355253
4.296,5.735,27.909,14.507,13.402,4.34481630667291,6.03144675371619,26.3560393038825,10.8856919142501,15.5450263626638
5.077,6.45,29.005,12.618,16.388,5.42398831748501,6.43306550048637,27.9512346251326,12.6950248836893,15.6123398773554
4.506,5.695,25.707,9.887,15.82,4.1718246714842,5.84968717654075,26.1780154368514,10.356052393445,15.2919251696505
4.761,5.803,25.066,10.824,14.242,4.50056705914056,5.41486926502576,25.0060778627457,10.317732200433,14.2138791163558
5.561,6.807,28.956,13.056,15.9,5.32815624625289,6.4096776552974,27.5194809994344,12.6467639370984,15.608777666638
4.742,5.915,26.665,12.601,14.064,4.30506219406837,5.76693788858369,25.5376350277344,10.7378637332707,14.8985466459058
4.864,6.344,27.857,11.205,16.651,4.27697172123916,5.69446983057304,25.6823758111457,10.4073963568262,14.927967717087
6.48,8.296,35.502,18.892,16.61,4.95581290698235,5.89371516055757,26.2770007465585,11.4451551367536,14.8619747486856
3.936,4.971,22.736,9.606,13.13,4.42160299378116,5.39599956775107,24.9858190859171,10.2273662411216,14.2252172698299
4.278,5.611,27.583,15.535,12.048,5.46287285910369,6.47302201093237,27.8694999748357,12.7773028189363,15.6684029756096
5.007,6.013,25.309,11.77,13.539,5.38370086375282,5.75770830872538,26.98516903005,11.1466577484055,14.4500726509514
4.133,5.202,24.117,11.084,13.033,4.22887239112007,5.40015533523168,24.8471159171031,10.234936966352,14.3106107616996
5.177,6.337,26.83,10.833,15.997,5.45062791327223,6.4277457749904,27.7733892850812,12.6640128498534,15.5976360578991
4.746,5.719,25.865,10.565,15.3,4.32873068670516,5.91357172666325,26.0392433860779,10.8078713925464,15.3062950176996
5.016,6.19,27.16,11.631,15.53,4.88504685470996,5.7914076636571,26.0366059031076,11.2009242619234,14.7138924858624
5.274,6.357,27.608,11.603,16.004,5.13358094703354,6.16971686353388,26.9128946486688,12.0953761746996,15.2684254183051
4.252,5.585,28.935,12.071,16.865,4.35573786038112,6.33439751225544,27.1804201646873,11.5566951766973,15.7547473447306
4.442,5.664,26.886,10.423,16.462,4.25560041094851,6.34654802209408,27.1999814576385,11.7435829182542,15.8041033335689
5.428,6.928,29.213,14.856,14.356,4.23146691335689,6.34769865835461,27.2038868711745,11.7889788183523,15.8350022846739
4.317,5.309,24.604,10.612,13.992,4.82015708538254,6.36748801666534,26.6758293827457,10.966064543399,15.6327970177206
4.489,5.518,25.57,10.429,14.141,4.4289529596861,6.29867172257578,27.1791974480737,11.4106878884503,15.8441981315423
5.061,6.529,29.292,13.338,15.954,4.39008214809542,6.27118596755572,27.1774274914211,11.5114945608375,15.864755373058
4.047,5.047,23.099,9.117,13.982,5.04904078418457,6.30978490164978,26.6953465891122,10.451254605286,16.1440010943594
4.372,5.399,23.959,12.019,11.94,4.03395086046018,6.13234906870872,28.3187931150411,11.3250696434184,16.3374556765983
4.681,5.705,23.789,10.131,13.658,3.65009255291975,6.75521029069253,26.6148076901691,13.271017413044,15.1538934123612
4.296,5.735,27.909,14.507,13.402,4.92703509040311,6.42456971601615,26.1891444102818,11.1650636691806,15.2192057518898
4.706,6.136,27.858,11.558,16.3,4.56065836198119,6.3315247798015,27.012926571508,11.2729038047882,15.6300417471496
5.077,6.45,29.005,12.618,16.388,4.32664687072856,6.33340749380733,27.1915374787422,11.6118823551165,15.7563659666557
4.506,5.695,25.707,9.887,15.82,4.52255040407262,7.05308295366725,25.850145399901,11.904237707532,13.5511697190576
4.761,5.803,25.066,10.824,14.242,4.90337058422612,6.49535877113814,26.141155788702,11.1974582481774,15.1169691017116
5.561,6.807,28.956,13.056,15.9,4.58175743224972,6.33250833474904,26.9941505471558,11.2425151925233,15.6270000315769
4.742,5.915,26.665,12.601,14.064,4.44623495799419,6.93294614819302,26.3328622878901,11.7137680725783,13.8588421912437
3.936,4.971,22.736,9.606,13.13,4.51635355672834,7.05425719378012,25.8756450670698,11.893489930737,13.5496272285763
4.389,5.409,24.965,10.593,14.372,4.51305881648859,7.04905765205539,25.9047734217348,11.8775031476878,13.56581743884
5.177,6.337,26.83,10.833,15.997,4.53962701380181,7.03149017626775,25.8013221393962,11.9275399317356,13.593657537391
4.746,5.719,25.865,10.565,15.3,4.37232071863008,6.90235901808578,26.5745248142649,11.6770549598829,13.9441703355107
5.016,6.19,27.16,11.631,15.53,4.32366468298758,6.8421340090973,26.8023334400629,11.618126318143,14.0882206926505
5.274,6.357,27.608,11.603,16.004,4.32441269379101,6.7863356335959,26.9175065015974,11.5481768450502,14.2581292482353
4.252,5.585,28.935,12.071,16.865,5.49617465091955,6.43773176068471,28.1008184465097,11.5886404230289,14.1935039733691
4.442,5.664,26.886,10.423,16.462,5.3805418438768,6.41011907211282,27.5048293835832,12.3519377962862,14.4680005528523
5.428,6.928,29.213,14.856,14.356,5.24386894607925,6.07883903810061,27.9197073546928,13.3787072431074,13.9597225846217
4.489,5.518,25.57,10.429,14.141,5.73314514749652,6.56500097016167,26.5045436189275,10.5412029859379,14.1266957402398
5.061,6.529,29.292,13.338,15.954,5.71040402703924,6.46860928818578,26.2603331659627,10.4331603313119,13.9504955493124
4.047,5.047,23.099,9.117,13.982,5.48349049834991,6.58070599838773,24.7359185309693,11.8386873914183,14.6462770901613
4.372,5.399,23.959,12.019,11.94,5.54851752750366,6.47696559055533,25.1004896899375,11.3111691625385,14.2708419196681
4.681,5.705,23.789,10.131,13.658,5.56449987645775,6.46534851140496,25.1931432293057,11.1976349546472,14.2125689598615
4.296,5.735,27.909,14.507,13.402,5.26009927319348,6.026418484465,25.776487718361,11.4739325624569,13.7614492585512
4.706,6.136,27.858,11.558,16.3,5.34716711964917,6.09324954424548,26.5979789774342,11.3442223245213,13.7170142819174
4.506,5.695,25.707,9.887,15.82,5.31182094041808,6.41214125019401,25.7670223864247,11.6861293452697,14.5519774660923
