Actual_1,Actual_2,Actual_3,Actual_4,Actual_5,Predicted_1,Predicted_2,Predicted_3,Predicted_4,Predicted_5
5.016,6.19,27.16,11.631,15.53,4.86706634448226,5.83593122868915,27.1780332856044,11.3123336723905,15.4129123741934
4.252,5.585,28.935,12.071,16.865,5.1209577560212,6.12589461321307,27.3870734049724,13.1377224895259,14.8554284025634
4.442,5.664,26.886,10.423,16.462,5.10372708741507,6.17405132588835,27.4177627633782,13.2710708592663,14.8634206965465
4.489,5.518,25.57,10.429,14.141,5.71792465759986,5.45006355584323,25.8237575804695,10.7147728988119,13.5756844732691
4.047,5.047,23.099,9.117,13.982,5.5652041639195,5.67548734728559,26.2001540443802,11.4011520593905,13.8350943414227
4.681,5.705,23.789,10.131,13.658,5.75092782571367,5.4089468721489,25.7372007227026,10.5899029706956,13.5137985679556
4.296,5.735,27.909,14.507,13.402,5.03781793505069,6.423391097674,27.5091695254076,13.7651332058958,14.7800727228079
5.077,6.45,29.005,12.618,16.388,5.13166288532259,6.14912207734521,27.3568002096719,12.9917146592246,14.7432451307171
4.506,5.695,25.707,9.887,15.82,5.36516764517871,5.54219876312715,26.9043922783331,11.4668801074913,14.6420302800964
4.761,5.803,25.066,10.824,14.242,5.22237926503196,5.90888261466691,27.1858491752526,12.3214046406607,14.6880963845215
5.561,6.807,28.956,13.056,15.9,5.17324709544529,6.15326458993927,27.2230649404502,12.9166974745163,14.5964573573466
4.742,5.915,26.665,12.601,14.064,5.36736185507761,5.54135385426491,26.8980726864478,11.4563354039125,14.6340946166077
4.864,6.344,27.857,11.205,16.651,5.22751307034801,5.90835182208376,27.1703214624105,12.3000197174299,14.6680831001971
6.48,8.296,35.502,18.892,16.61,5.14737618825953,6.16787743765006,27.2980468793225,12.9925137451939,14.6677347306526
4.278,5.611,27.583,15.535,12.048,5.14284978559112,6.37198472741925,27.1979434028244,13.4662092648365,14.4794718668845
5.007,6.013,25.309,11.77,13.539,5.24399883006867,6.20480166987161,26.9490911204143,13.0444649116326,14.3470032642174
